y_true,is_real,sample_weight,oof_catboost,oof_fttransformer
0,1,4.0,0.0013554974185902061,0.0018560269381850958
0,1,4.0,0.5294994877636712,0.3199303150177002
0,1,4.0,0.0002233360392824899,0.004075015429407358
0,1,4.0,0.06131867114686024,0.8236930966377258
0,1,4.0,0.6356597652362425,0.15947279334068298
0,1,4.0,0.004250411235306261,0.006431508809328079
0,1,4.0,0.0012885650988220102,0.0033291326835751534
1,1,4.0,0.9762342409268243,0.997232973575592
0,1,4.0,0.009425975548674146,0.02815750055015087
0,1,4.0,0.001297495698746362,0.005477715749293566
0,1,4.0,0.0013904649196114125,0.005524769891053438
1,1,4.0,0.09947417486189021,0.27892231941223145
1,1,4.0,0.9862994298997435,0.9974483251571655
0,1,4.0,0.3229952762523558,0.3362482488155365
1,1,4.0,0.9969516649923533,0.9927720427513123
1,1,4.0,0.9669792566166576,0.9960361123085022
0,1,4.0,0.015426727368338788,0.005363962613046169
0,1,4.0,0.00028446782827964544,0.0038479722570627928
0,1,4.0,0.0002353579134133711,0.0020257746800780296
0,1,4.0,0.001923103156921509,0.0018140095053240657
1,1,4.0,0.967611194795004,0.9716140627861023
0,1,4.0,0.01886865659690441,0.04238896071910858
0,1,4.0,0.0006522079253671064,0.005564228631556034
0,1,4.0,0.24318520234470162,0.1457267701625824
0,1,4.0,0.03650690803924401,0.12238267809152603
0,1,4.0,0.00046740390155709387,0.0037400757428258657
0,1,4.0,0.0009642644634643543,0.030038505792617798
1,1,4.0,0.9957099554060451,0.9845683574676514
0,1,4.0,0.0008678587537290397,0.005533658433705568
0,1,4.0,0.001276574318854168,0.004698374308645725
0,1,4.0,0.0004357391396742833,0.002991860033944249
0,1,4.0,0.00017691138996801868,0.0019357557175680995
0,1,4.0,0.0006461210960730647,0.005889423657208681
0,1,4.0,0.0007064798178592066,0.0030448080506175756
1,1,4.0,0.6167973621399697,0.9938704967498779
0,1,4.0,0.00016635111453038826,0.005605571903288364
0,1,4.0,0.0001713376074574352,0.003812146605923772
0,1,4.0,0.004002258098514436,0.0060122376307845116
0,1,4.0,0.021307233481282602,0.5581651926040649
1,1,4.0,0.998557620178452,0.9960175156593323
0,1,4.0,0.001349694289746779,0.00391910457983613
0,1,4.0,0.3635155431586726,0.9368810653686523
1,1,4.0,0.9605146494760899,0.8865407109260559
1,1,4.0,0.6571669575424811,0.9869652986526489
0,1,4.0,6.696725893441303e-05,0.00416781147941947
1,1,4.0,0.9963794230152448,0.9663514494895935
0,1,4.0,0.013035155951463224,0.006371073890477419
0,1,4.0,0.8093081607727556,0.9944325089454651
1,1,4.0,0.6400196075507435,0.3021184504032135
0,1,4.0,0.009881942317431737,0.02042268216609955
1,1,4.0,0.1747651841674297,0.544102132320404
0,1,4.0,0.0008664888868040015,0.009228236973285675
1,1,4.0,0.9946936192105325,0.9964026212692261
0,1,4.0,0.0018418970365536894,0.004101206548511982
0,1,4.0,0.6115901808329613,0.35914430022239685
0,1,4.0,0.0003351605578848422,0.0017766858218237758
0,1,4.0,0.02885515668559791,0.0631808415055275
0,1,4.0,0.0007192216018220513,0.0058616893365979195
0,1,4.0,0.0001081400246900122,0.0031945626251399517
1,1,4.0,0.9603332730988952,0.917582094669342
1,1,4.0,0.9904658153991956,0.9958666563034058
0,1,4.0,0.0002969044248977975,0.0019237137166783214
0,1,4.0,0.007835023201037978,0.01555466279387474
1,1,4.0,0.9974665435778302,0.9941012263298035
0,1,4.0,0.023127890315290833,0.0907573476433754
1,1,4.0,0.97815023450537,0.9691850543022156
1,1,4.0,0.9869470985907428,0.992280125617981
0,1,4.0,0.01103459492908731,0.008096134290099144
1,1,4.0,0.40066155680966786,0.4721919000148773
0,1,4.0,0.007769066385505619,0.07409591972827911
0,1,4.0,0.0030810021965308426,0.001956082182005048
1,1,4.0,0.9993701093137461,0.9959611296653748
0,1,4.0,0.0015617668923790168,0.0018565376522019506
0,1,4.0,2.4333198652612842e-05,0.004630977287888527
0,1,4.0,0.012760993086800574,0.0018582462798804045
1,1,4.0,0.9952380177471875,0.9953705668449402
0,1,4.0,0.014304467949917148,0.08328574895858765
0,1,4.0,0.0005391366578331789,0.005440809763967991
0,1,4.0,0.0005282627879506701,0.005700080189853907
0,1,4.0,0.006309317675675455,0.0050847795791924
0,1,4.0,0.0005677779498208136,0.0021707904525101185
0,1,4.0,0.025691709313236867,0.016455799341201782
1,1,4.0,0.9373700974309003,0.9891796112060547
0,1,4.0,0.0029708280117485336,0.0051397038623690605
0,1,4.0,0.537360076936226,0.44202253222465515
1,1,4.0,0.8889487505342416,0.9140669107437134
1,1,4.0,0.585404223336581,0.995857298374176
0,1,4.0,0.06131583556944163,0.04455266520380974
0,1,4.0,0.0002317838559879037,0.004756477195769548
1,1,4.0,0.6935839313911505,0.26541557908058167
0,1,4.0,0.00041885179499759996,0.004666821099817753
0,1,4.0,0.00034657123825989917,0.002027129754424095
0,1,4.0,0.00031183237296963153,0.003148649586364627
0,1,4.0,0.0006893131818150634,0.0037054794374853373
0,1,4.0,0.0005441316797343792,0.0037376831751316786
0,1,4.0,2.2212620968408482e-05,0.0038364743813872337
0,1,4.0,0.012932643655712938,0.008106939494609833
0,1,4.0,0.0001763466704067037,0.0052986969240009785
0,1,4.0,0.48735144289087773,0.8867633938789368
0,1,4.0,0.07706274624039042,0.353939414024353
0,1,4.0,0.4166006239084566,0.4415692687034607
0,1,4.0,0.10117184194480237,0.23875926434993744
1,1,4.0,0.9997354267199805,0.9959625601768494
0,1,4.0,0.5122807094534297,0.1941688060760498
0,1,4.0,0.01314846837467567,0.0033351487945765257
0,1,4.0,0.003926422946609986,0.00391005864366889
0,1,4.0,0.0015976745503128282,0.005950555671006441
0,1,4.0,0.0021197995636124366,0.0038561620749533176
0,1,4.0,0.00020914131671714585,0.001830540131777525
0,1,4.0,0.0017222684789151752,0.001803544000722468
1,1,4.0,0.9999649295856924,0.9940594434738159
1,1,4.0,0.9993908002532883,0.9962115287780762
1,1,4.0,0.9075873093847334,0.9901097416877747
0,1,4.0,0.0017843539110265244,0.005813132505863905
1,1,4.0,0.825810802971591,0.7334267497062683
0,1,4.0,0.0008543450419620616,0.006635704077780247
0,1,4.0,0.10424631926615842,0.9969731569290161
0,1,4.0,0.0006589890593360602,0.004077198915183544
0,1,4.0,0.0002965039878538915,0.004668835084885359
0,1,4.0,0.001980485648483619,0.003956617321819067
1,1,4.0,0.8657042270965136,0.9915886521339417
0,1,4.0,0.0002284697178924663,0.0031427103094756603
0,1,4.0,0.00031228627556033453,0.003070689272135496
0,1,4.0,0.013074941520998116,0.008249261416494846
0,1,4.0,0.000550976297560093,0.003785313805565238
0,1,4.0,0.0002156169093201671,0.0029789740219712257
0,1,4.0,0.3591235306015934,0.4233877956867218
0,1,4.0,4.7876147881352157e-05,0.003762052394449711
0,1,4.0,0.057746654427908564,0.00943742971867323
0,1,4.0,0.08217294041685445,0.0628763809800148
1,1,4.0,0.9997416908081147,0.9940876960754395
1,1,4.0,0.9998715366309846,0.9959073066711426
0,1,4.0,0.0007674083314880414,0.00466780923306942
1,1,4.0,0.9999435485857648,0.9961458444595337
0,1,4.0,0.001243022621780357,0.0030468208715319633
0,1,4.0,7.493307727344643e-05,0.005799861624836922
0,1,4.0,0.0069610385782592505,0.02509598806500435
0,1,4.0,0.4234072247828077,0.9803445339202881
1,1,4.0,0.9997812200077913,0.9977438449859619
0,1,4.0,0.0046902219318708275,0.006878560408949852
0,1,4.0,0.014619497821896924,0.004892164841294289
1,1,4.0,0.9998768938119416,0.9938124418258667
0,1,4.0,0.0071605955915579,0.7970197200775146
0,1,4.0,0.001399024521301599,0.004152556881308556
1,1,4.0,0.7532866061723342,0.011743360199034214
0,1,4.0,0.0009680140576706233,0.0017699432792142034
0,1,4.0,0.06454085795951078,0.5726848840713501
0,1,4.0,3.5246917437162394e-05,0.004715501330792904
1,1,4.0,0.9984579636827191,0.9962530136108398
1,1,4.0,0.9803711843634064,0.9931120276451111
1,1,4.0,0.8640041598440735,0.9505295753479004
0,1,4.0,0.00035747105968532476,0.004667193628847599
1,1,4.0,0.9854371977402063,0.9972255825996399
1,1,4.0,0.8811359069026817,0.5547957420349121
0,1,4.0,0.034145620775498986,0.23562496900558472
0,1,4.0,0.0671331163361881,0.4094465374946594
0,1,4.0,0.0013475161164754677,0.006118902936577797
1,1,4.0,0.9994771633646415,0.9977472424507141
0,1,4.0,0.0003599999934843884,0.0031791029032319784
0,1,4.0,0.006123816661880832,0.011893630027770996
0,1,4.0,0.0001914637615387717,0.004544418305158615
0,1,4.0,0.061464955687901376,0.44015538692474365
0,1,4.0,0.003447414991117733,0.004366638138890266
0,1,4.0,0.006335194667694275,0.0018717963248491287
0,1,4.0,0.006982300289408897,0.005756318103522062
1,1,4.0,0.9037208498956676,0.9969165325164795
0,1,4.0,0.006167598401521401,0.009727111086249352
0,1,4.0,0.37026164017638374,0.048862576484680176
0,1,4.0,0.000591134517352784,0.00392200006172061
0,1,4.0,0.009175510697970976,0.005790317431092262
0,1,4.0,0.000879074378842336,0.005910418927669525
0,1,4.0,0.0031367275494522885,0.005521351937204599
0,1,4.0,0.004875190912663436,0.006275252439081669
0,1,4.0,0.000176871386471734,0.0033676556777209044
1,1,4.0,0.9986236865553022,0.997657060623169
0,1,4.0,0.3335631910549252,0.2680288851261139
0,1,4.0,0.00010655106571581235,0.003822654951363802
0,1,4.0,0.012697031224546147,0.005914295092225075
0,1,4.0,0.09938039814210535,0.011867208406329155
0,1,4.0,0.04421036598214985,0.004907961934804916
0,1,4.0,0.00047501709860823995,0.005841766018420458
1,1,4.0,0.9996789460165325,0.9961780309677124
0,1,4.0,5.76162207896997e-05,0.0031448998488485813
1,1,4.0,0.9927781131240013,0.9976111650466919
0,1,4.0,0.0036364801523038207,0.006720175035297871
0,1,4.0,0.007191681106073893,0.23150812089443207
0,1,4.0,0.005140089871143071,0.007201355416327715
0,1,4.0,0.6537454535280696,0.9734198451042175
0,1,4.0,0.7672939860407176,0.9468268752098083
0,1,4.0,0.0011433257731337174,0.00645556952804327
0,1,4.0,7.32669511976242e-05,0.0031640096567571163
1,1,4.0,0.997461257399351,0.9977074861526489
1,1,4.0,0.9221371982391035,0.9888239502906799
1,1,4.0,0.907474700139515,0.9820614457130432
1,1,4.0,0.9997356666932681,0.9955102205276489
0,1,4.0,0.0018370172481777922,0.0038664534222334623
0,1,4.0,0.00011208773007224688,0.0057379319332540035
0,1,4.0,0.00833555547545524,0.01455562561750412
0,1,4.0,0.0018830582789578101,0.001963963033631444
0,1,4.0,0.0002155278909903762,0.0019320114515721798
0,1,4.0,0.0003891227471386423,0.005595714319497347
0,1,4.0,6.695101010302081e-05,0.003781302599236369
1,1,4.0,0.22473294978938382,0.10861052572727203
0,1,4.0,0.04781246675885024,0.002582647604867816
0,1,4.0,0.00023797298179359212,0.009755464270710945
0,1,4.0,0.00040222456501101645,0.00476590171456337
1,1,4.0,0.9989867715745482,0.9958393573760986
0,1,4.0,0.00022401826730085128,0.0018261029617860913
1,1,4.0,0.7493294716664729,0.0033076179679483175
1,1,4.0,0.7491323842570354,0.6776995062828064
1,1,4.0,0.9999010389559059,0.997661828994751
1,1,4.0,0.9986153451892513,0.9960467219352722
0,1,4.0,0.0017442486079515694,0.005992056801915169
1,1,4.0,0.9998601887901066,0.995996356010437
0,1,4.0,0.008452286316478711,0.009017828851938248
0,1,4.0,0.20721066537469077,0.12448235601186752
0,1,4.0,6.034860443885904e-05,0.00521406764164567
0,1,4.0,0.0006886799152438647,0.0062582846730947495
0,1,4.0,2.3688313716324353e-05,0.005639167036861181
0,1,4.0,0.01147872066751783,0.00193495349958539
0,1,4.0,0.0018392992014559415,0.0018908133497461677
0,1,4.0,0.0009579447421300856,0.0018210670677945018
0,1,4.0,0.011698839157559723,0.00396644277498126
0,1,4.0,0.0012176957089161705,0.0038622512947767973
0,1,4.0,0.0021981692667850934,0.005714335013180971
0,1,4.0,0.5431577804335656,0.9756687879562378
0,1,4.0,0.20571656974704802,0.3348498046398163
0,1,4.0,0.047495779486021704,0.10648630559444427
0,1,4.0,0.001345089974365195,0.0018906613113358617
0,1,4.0,0.014669336643439237,0.34189534187316895
1,1,4.0,0.9815081597024035,0.990646243095398
0,1,4.0,0.00020720686926237503,0.0017943376442417502
0,1,4.0,0.0003915780069578438,0.003953786101192236
0,1,4.0,0.001372765290094396,0.005845564417541027
1,1,4.0,0.997564685626404,0.9957626461982727
0,1,4.0,0.0006398573234908276,0.0018333450425416231
1,1,4.0,0.9998183481219239,0.9958425164222717
0,1,4.0,0.022351753854340586,0.015574447810649872
0,1,4.0,0.011838370755422564,0.011586151085793972
1,1,4.0,0.7518512614040184,0.9938666224479675
1,1,4.0,0.9999005430083527,0.993630588054657
0,1,4.0,0.0001233706457848505,0.00604447303339839
0,1,4.0,0.0050598044921631655,0.017718812450766563
0,1,4.0,0.00043019927623380637,0.005573909264057875
0,1,4.0,0.00043635114035982166,0.003083126386627555
1,1,4.0,0.6627206575712024,0.4315544366836548
0,1,4.0,0.0001957415207621608,0.004655050113797188
1,1,4.0,0.9947312665887432,0.9971370697021484
0,1,4.0,0.0033036080889445266,0.017005417495965958
0,1,4.0,0.00588568149505534,0.0018192720599472523
0,1,4.0,0.014694245589009324,0.06328722834587097
1,1,4.0,0.9898331030726504,0.9972865581512451
1,1,4.0,0.6800601547194327,0.10807652026414871
0,1,4.0,0.00021246134762850305,0.005671793129295111
0,1,4.0,0.001931068376676129,0.005830442067235708
1,1,4.0,0.5099440120069234,0.2795582711696625
1,1,4.0,0.40903110903162404,0.9960259199142456
1,1,4.0,0.9637000114385451,0.9944053888320923
0,1,4.0,0.019333194184644055,0.09766941517591476
0,1,4.0,0.00013208509561311304,0.004257201682776213
0,1,4.0,0.022281566564354108,0.006622648332268
0,1,4.0,0.037853923233879,0.002199034206569195
0,1,4.0,0.014677450250335657,0.25171560049057007
1,1,4.0,0.04392699611929702,0.023742564022541046
0,1,4.0,0.034299893246089015,0.0020126078743487597
0,1,4.0,0.00027540055357354705,0.0032932220492511988
0,1,4.0,0.05462614697223568,0.013524532318115234
0,1,4.0,0.003962767708216979,0.006736560724675655
0,1,4.0,0.0030177745938433334,0.0019238977693021297
0,1,4.0,6.96391873105382e-05,0.0067372373305261135
1,1,4.0,0.6951301139507267,0.6569883823394775
1,1,4.0,0.014605116909708133,0.005892115645110607
0,1,4.0,0.002184505075645358,0.019041117280721664
1,1,4.0,0.9996238167409308,0.9958602786064148
1,1,4.0,0.9978390836696704,0.9825504422187805
0,1,4.0,0.00031264759559731234,0.003095329739153385
0,1,4.0,0.0036425759525186598,0.008183314464986324
0,1,4.0,0.078089162514106,0.005240430124104023
0,1,4.0,0.00042193742861091385,0.003761395113542676
0,1,4.0,0.0002638065325995136,0.0032082514371722937
1,1,4.0,0.0018859421569156316,0.005082561168819666
0,1,4.0,0.00025964107649856114,0.0030817168299108744
0,1,4.0,0.0001429921242331853,0.004788842983543873
0,1,4.0,0.0016870927358638632,0.007196025922894478
1,1,4.0,0.9919801082000258,0.9975307583808899
0,1,4.0,0.00028999833156404675,0.004767539445310831
1,1,4.0,0.9999032732253382,0.9957156777381897
0,1,4.0,0.00012987937708694062,0.003301066579297185
0,1,4.0,0.9987033696828258,0.9964154958724976
1,1,4.0,0.9955120131470229,0.991999089717865
0,1,4.0,0.0013045494411460029,0.003779416671022773
0,1,4.0,0.20380647055329026,0.4409707486629486
1,1,4.0,0.4843000683409497,0.7107183933258057
0,1,4.0,0.00010416292879372772,0.0020029176957905293
0,1,4.0,0.0002555423232520974,0.004552507773041725
0,1,4.0,0.04011876161226902,0.4716007709503174
0,1,4.0,0.00014281763356405514,0.003891146741807461
0,1,4.0,0.00021625429792582125,0.002212890423834324
0,1,4.0,0.19628103216420187,0.20863106846809387
1,1,4.0,0.4342875408801851,0.19839106500148773
0,1,4.0,0.00362459115066125,0.00298016844317317
1,1,4.0,0.9958941065110118,0.9922518134117126
0,1,4.0,0.00837996879772673,0.03199959546327591
0,1,4.0,0.008277994892669836,0.005123034119606018
0,1,4.0,0.0016395346075381589,0.0018644725205376744
1,1,4.0,0.9952110624718421,0.9939919114112854
1,1,4.0,0.9992594802815861,0.9955315589904785
1,1,4.0,0.9987041026834449,0.9936370849609375
0,1,4.0,0.08449315346497131,0.28208839893341064
0,1,4.0,0.0003844674758023918,0.0033395609352737665
1,1,4.0,0.919093784331655,0.9968200922012329
0,1,4.0,0.017919922328579575,0.004784701857715845
1,1,4.0,0.997390937909145,0.979124128818512
1,1,4.0,0.939408170268245,0.9948912858963013
0,1,4.0,0.0013679511710328407,0.0017904371488839388
0,1,4.0,3.693708619324907e-05,0.003203816944733262
0,1,4.0,0.003560986784967841,0.003828668035566807
0,1,4.0,0.0003292232037774686,0.0038283986505120993
0,1,4.0,0.00020334541536821046,0.0018842564895749092
0,1,4.0,0.053206949081196005,0.01626405119895935
1,1,4.0,0.9960476890948277,0.9960170388221741
0,1,4.0,0.00010902225748347691,0.0019111307337880135
0,1,4.0,0.0089190873754652,0.009910810738801956
1,1,4.0,0.917348413631179,0.6618673205375671
1,1,4.0,0.9999795735398921,0.9954919219017029
0,1,4.0,0.00027664148406928606,0.004835385829210281
0,1,4.0,0.0009456667399138534,0.003871505381539464
0,1,4.0,0.0006834088916897714,0.0031894012354314327
0,1,4.0,0.02996786187937673,0.03113502636551857
0,1,4.0,0.00040152008880670135,0.0030654924921691418
0,1,4.0,0.00020492430825423853,0.003898957511410117
0,1,4.0,0.005272566081469782,0.0044896868057549
1,1,4.0,0.9731343981139843,0.9790548086166382
1,1,4.0,0.999801636340947,0.9957664012908936
0,1,4.0,0.009166328729467913,0.2688335180282593
0,1,4.0,0.001977500234845391,0.003948340658098459
0,1,4.0,0.006512703493477658,0.007333062589168549
1,1,4.0,0.939287672918078,0.8901877999305725
1,1,4.0,0.9835317777386494,0.9966492056846619
0,1,4.0,0.001166561736308865,0.004658067133277655
0,1,4.0,0.0005395135969474986,0.006909584626555443
0,1,4.0,0.0016981345564638015,0.058935780078172684
0,1,4.0,0.044307168260204206,0.002181319985538721
1,1,4.0,0.0018095967870058265,0.0026482590474188328
0,1,4.0,0.0007506290102136957,0.003132945392280817
0,1,4.0,0.12233403867616238,0.03474177047610283
1,1,4.0,0.821004689077531,0.9959990978240967
1,1,4.0,0.9998569312753919,0.9964279532432556
1,1,4.0,0.21280927671901567,0.49518463015556335
0,1,4.0,0.0003146363332253584,0.003174256067723036
1,1,4.0,0.08471108553651939,0.2969913184642792
0,1,4.0,0.01778174465920883,0.0057128239423036575
0,1,4.0,0.0014755635021644574,0.005757442209869623
0,1,4.0,6.494682717709057e-05,0.004604514222592115
1,1,4.0,0.9964007551354225,0.997729480266571
0,1,4.0,0.00038071867527141165,0.005603063385933638
0,1,4.0,0.00019216026140605173,0.0050754426047205925
0,1,4.0,0.00019401277478129077,0.004699304234236479
0,1,4.0,0.00011801308201676051,0.003902164287865162
0,1,4.0,0.0021552203158501557,0.006145019084215164
1,1,4.0,0.8830975393262654,0.9958797693252563
0,1,4.0,0.00028707794509459547,0.0018832972273230553
0,1,4.0,0.19354633783264016,0.026625817641615868
1,1,4.0,0.9769532337949055,0.9931185245513916
1,1,4.0,0.9969288959827275,0.9384925961494446
1,1,4.0,0.40882760000935114,0.9843055009841919
0,1,4.0,0.07096124311017282,0.0059573231264948845
0,1,4.0,0.0033837284134642306,0.008588984608650208
0,1,4.0,7.109572879692599e-05,0.004546386189758778
0,1,4.0,0.00043347636833075475,0.005147384479641914
1,1,4.0,0.37407072488197446,0.7174381017684937
1,1,4.0,0.08648073614011184,0.6669440865516663
1,1,4.0,0.9991043883326867,0.9962142109870911
1,1,4.0,0.3132360907755749,0.7427104115486145
1,1,4.0,0.3342508371018945,0.5079472661018372
0,1,4.0,0.04713352862974292,0.008100987412035465
0,1,4.0,7.085673424216886e-05,0.0031079831533133984
1,1,4.0,0.9917469419113336,0.9933619499206543
0,1,4.0,0.0031857319982954986,0.003818032331764698
0,1,4.0,0.03180020178354838,0.7451080083847046
0,1,4.0,0.00016321363892497364,0.0030472639482468367
0,1,4.0,0.00011835225572234291,0.0042597451247274876
0,1,4.0,5.229316909382958e-05,0.0043396614491939545
0,1,4.0,0.0001327035878391904,0.0038513150066137314
1,1,4.0,0.9999585300023426,0.9976477026939392
0,1,4.0,0.26814892061044615,0.02311161905527115
0,1,4.0,0.7004373320367309,0.9281860589981079
0,1,4.0,0.0008478335722164098,0.001979028107598424
1,1,4.0,0.9872912112058521,0.9938459992408752
1,1,4.0,0.9781319057223857,0.9443493485450745
0,1,4.0,0.16414328333791064,0.008945589885115623
0,1,4.0,0.5848004993735579,0.9794355630874634
1,1,4.0,0.4881169280968527,0.9423280358314514
0,1,4.0,0.000233997669287608,0.005616187117993832
0,1,4.0,0.0011461560194446104,0.003909620456397533
1,1,4.0,0.45640073301696354,0.9704649448394775
0,1,4.0,0.08758768377675731,0.07442642748355865
0,1,4.0,0.0009361995593464205,0.005011049564927816
0,1,4.0,0.05319911709368777,0.2242371141910553
1,1,4.0,0.9881686615805588,0.971350371837616
0,1,4.0,0.14449612939596493,0.0951639786362648
1,1,4.0,0.9190162231410604,0.9857485890388489
0,1,4.0,0.00043859419988148766,0.001914737862534821
1,1,4.0,0.2184710071461759,0.3155903220176697
0,1,4.0,0.0018801839954352927,0.005626571364700794
0,1,4.0,0.002251977651064926,0.003479680744931102
0,1,4.0,0.003037462226295453,0.003342320444062352
0,1,4.0,0.005397636978481749,0.004916464909911156
0,1,4.0,0.00030301391359274457,0.004796293564140797
0,1,4.0,0.0524005857439554,0.7640117406845093
0,1,4.0,0.008357232373236344,0.007059997413307428
0,1,4.0,0.006931978556327384,0.962384045124054
0,1,4.0,0.0006127632052065193,0.001887042191810906
1,1,4.0,0.04174406993783049,0.04334944114089012
0,1,4.0,0.000982251025245642,0.0017490957397967577
1,1,4.0,0.6351600519802924,0.7804364562034607
1,1,4.0,0.12259161636972658,0.008751148357987404
0,1,4.0,0.028021419563996404,0.05415693297982216
0,1,4.0,7.123768656149537e-05,0.0033317694906145334
1,1,4.0,0.9986174791461992,0.9959627985954285
1,1,4.0,0.005250760198054309,0.006170766893774271
0,1,4.0,0.0015945309697150856,0.006178854499012232
0,1,4.0,0.0002468175577475533,0.005679728928953409
0,1,4.0,0.0015191307934039418,0.004783800337463617
1,1,4.0,0.6881077756280561,0.5335007309913635
0,1,4.0,0.0030768551793212318,0.0030173268169164658
1,1,4.0,0.998168375673466,0.9976342916488647
0,1,4.0,0.00012179137859880821,0.0038648354820907116
1,1,4.0,0.3363601671339861,0.07062933593988419
0,1,4.0,0.0002531554212680654,0.0037765379529446363
0,1,4.0,0.0016305714583258004,0.0052711451426148415
0,1,4.0,0.0010295194481570538,0.0018158581806346774
0,1,4.0,0.00011542458384779267,0.003914275206625462
0,1,4.0,0.0008598032981815623,0.003087130142375827
0,1,4.0,0.0003625290324175055,0.005623613949865103
0,1,4.0,0.0009899022423874853,0.00692781712859869
1,1,4.0,0.9999593789804753,0.9957929849624634
0,1,4.0,0.6386525126724376,0.9959207773208618
1,1,4.0,0.9836283576484972,0.9892444610595703
0,1,4.0,0.003956913100515621,0.0022264057770371437
0,1,4.0,0.0014644019175841406,0.011625128798186779
0,1,4.0,0.005605200801522991,0.00406715227290988
0,1,4.0,0.010328100187269935,0.0020562782883644104
0,1,4.0,0.009965669023226105,0.00628797709941864
0,1,4.0,0.00045897143333462526,0.004610464908182621
1,1,4.0,0.9991090209358912,0.9935437440872192
1,1,4.0,0.9921102497192367,0.8979015946388245
0,1,4.0,0.0034748980249160798,0.007445736322551966
0,1,4.0,0.0002802617762668921,0.0017897281795740128
1,1,4.0,0.99997740164426,0.993690013885498
1,1,4.0,0.9977293970110975,0.9961634874343872
1,1,4.0,0.9997507063128414,0.9956172704696655
0,1,4.0,0.07393449303810865,0.007513098418712616
0,1,4.0,0.060408941626273915,0.7052141427993774
0,1,4.0,0.0422044080487169,0.5807073712348938
0,1,4.0,0.3145401928369268,0.014507641084492207
0,1,4.0,0.06509386302217991,0.02555578388273716
1,1,4.0,0.999585224233362,0.9939974546432495
0,1,4.0,4.4603635084253056e-05,0.0026160343550145626
0,1,4.0,0.00037908817528649476,0.0037385765463113785
0,1,4.0,0.00025414233113600686,0.005613549146801233
0,1,4.0,0.20611129881251916,0.02168983407318592
0,1,4.0,0.01883996048956411,0.004141692072153091
0,1,4.0,0.007690546079519059,0.015540780499577522
0,1,4.0,0.0025239720605256862,0.004318953026086092
1,1,4.0,0.8830292640598469,0.9952111840248108
0,1,4.0,0.008219993525773043,0.003834508592262864
0,1,4.0,0.0001440883334060784,0.0057523432187736034
1,1,4.0,0.9489518771516386,0.9695666432380676
0,1,4.0,0.011634541284345639,0.05532395839691162
0,1,4.0,0.157676323480916,0.8296108245849609
1,1,4.0,0.9975644688050672,0.9938219785690308
1,1,4.0,0.9999630484631749,0.9958399534225464
0,1,4.0,0.0005936670126338144,0.005314216483384371
1,1,4.0,0.9809189623394846,0.9901230931282043
0,1,4.0,0.004033543557740039,0.0031214801128953695
0,1,4.0,0.0002645259317304982,0.0017798312474042177
1,1,4.0,0.9998490328553801,0.9977037310600281
1,1,4.0,0.9925458329214507,0.985268235206604
0,1,4.0,0.09218705149433638,0.15930646657943726
0,1,4.0,0.00021867544023518036,0.005679131019860506
0,1,4.0,0.2334732859090744,0.6788569092750549
1,1,4.0,0.9964175363344309,0.9976251721382141
0,1,4.0,0.0004200988861538704,0.005700431764125824
0,1,4.0,0.00030672597609903573,0.0055112154223024845
0,1,4.0,0.0006828177140539145,0.0018764390842989087
1,1,4.0,0.020057785816364897,0.004590985830873251
0,1,4.0,0.005217528185071317,0.008248020894825459
0,1,4.0,0.27547683902374187,0.3500673174858093
1,1,4.0,0.46375354402734537,0.19984449446201324
0,1,4.0,8.712113941240894e-05,0.005561210680752993
0,1,4.0,0.0007192702007932381,0.003279447788372636
0,1,4.0,0.00760460984203236,0.48146766424179077
1,1,4.0,0.9999823933454098,0.9939603805541992
1,1,4.0,0.13860383345147775,0.08782901614904404
1,1,4.0,0.9467337002630865,0.9922383427619934
0,1,4.0,0.0002448049682807373,0.004636884666979313
0,1,4.0,0.009595766686514105,0.03239811956882477
0,1,4.0,0.00032188198440229074,0.003748676273971796
0,1,4.0,0.00041831892541457206,0.006487824022769928
0,1,4.0,0.001980416615030185,0.006286538206040859
0,1,4.0,0.0015848015103045602,0.0017871367745101452
0,1,4.0,0.0031274877490073917,0.028788520023226738
0,1,4.0,0.020003107938210696,0.003488972084596753
0,1,4.0,0.002331669133427963,0.01937107928097248
0,1,4.0,0.00012312785195555767,0.004754204768687487
0,1,4.0,0.0005437700561794736,0.004517874680459499
0,1,4.0,0.004015831507266547,0.0039762090891599655
0,1,4.0,0.03308027237022513,0.013451268896460533
1,1,4.0,0.9862752470565828,0.9974552989006042
0,1,4.0,0.07627425573130796,0.016280002892017365
1,1,4.0,0.9798445361319986,0.7324192523956299
0,1,4.0,0.9447707788148196,0.8322173953056335
0,1,4.0,0.028392282332042544,0.005985959433019161
0,1,4.0,0.00024291033285173374,0.0064597465097904205
0,1,4.0,0.006980781424911449,0.02769542671740055
0,1,4.0,0.0007662237712732721,0.00497687142342329
1,1,4.0,0.3993432720501631,0.30042126774787903
1,1,4.0,0.9998890410997938,0.9963876008987427
0,1,4.0,0.017283287799213964,0.003401020308956504
0,1,4.0,0.00014970446551499747,0.005651453509926796
1,1,4.0,0.9998300049639929,0.9962536096572876
1,1,4.0,0.9565042741972317,0.9927876591682434
0,1,4.0,0.0012898102180660261,0.0017801319481804967
1,1,4.0,0.6142277807305799,0.9652296304702759
0,1,4.0,0.0004008103623505823,0.0031462619081139565
